iter	Passed	Remaining
1113	235765	1880623
1114	236003	1880623
1115	236204	1880325
1116	236450	1880381
1117	236658	1880140
1118	236870	1879936
1119	237078	1879692
1120	237286	1879454
1121	237579	1879885
1122	237805	1879788
1123	238017	1879578
1124	238224	1879328
1125	238445	1879188
1126	238689	1879227
1127	238942	1879340
1128	239153	1879127
1129	239362	1878891
1130	239583	1878746
1131	239846	1878940
1132	240054	1878697
1133	240270	1878518
1134	240470	1878214
1135	240704	1878172
1136	240920	1877996
1137	241133	1877786
1138	241349	1877613
1139	241569	1877463
1140	241810	1877477
1141	242020	1877246
1142	242232	1877037
1143	242436	1876762
1144	242641	1876501
1145	242864	1876369
1146	243067	1876092
1147	243268	1875793
1148	243474	1875538
1149	243665	1875165
1150	243892	1875067
1151	244104	1874861
1152	244306	1874570
1153	244511	1874302
1154	244709	1873983
1155	244908	1873679
1156	245139	1873614
1157	245337	1873293
1158	245536	1872985
1159	245737	1872691
1160	245935	1872373
1161	246159	1872252
1162	246362	1871973
1163	246561	1871665
1164	246775	1871470
1165	246980	1871207
1166	247219	1871197
1167	247428	1870967
1168	247646	1870803
1169	247853	1870553
1170	248056	1870277
1171	248344	1870634
1172	248541	1870309
1173	248756	1870119
1174	248971	1869937
1175	249214	1869957
1176	249438	1869833
1177	249651	1869627
1178	249865	1869434
1179	250071	1869180
1180	250272	1868888
1181	250475	1868606
1182	250686	1868386
1183	250893	1868140
1184	251093	1867835
1185	251325	1867779
1186	251534	1867542
1187	251745	1867326
1188	251953	1867083
1189	252162	1866849
1190	252390	1866758
1191	252605	1866565
1192	252822	1866391
1193	253025	1866113
1194	253232	1865867
1195	253462	1865791
1196	253672	1865562
1197	253880	1865324
1198	254089	1865091
1199	254296	1864838
1200	254532	1864805
1201	254739	1864559
1202	254941	1864273
1203	255143	1863990
1204	255343	1863691
1205	255588	1863717
1206	255806	1863550
1207	256015	1863315
1208	256226	1863102
1209	256431	1862833
1210	256654	1862707
1211	256860	1862450
1212	257061	1862162
1213	257276	1861966
1214	257481	1861711
1215	257775	1862088
1216	258022	1862132
1217	258272	1862194
1218	258477	1861927
1219	258673	1861602
1220	258909	1861561
1221	259112	1861281
1222	259325	1861076
1223	259524	1860773
1224	259735	1860556
1225	259970	1860503
1226	260167	1860188
1227	260365	1859872
1228	260563	1859564
1229	260761	1859249
1230	260998	1859215
1231	261205	1858969
1232	261411	1858715
1233	261608	1858396
1234	261810	1858112
1235	262066	1858210
1236	262275	1857982
1237	262481	1857722
1238	262709	1857621
1239	262915	1857374
1240	263133	1857201
1241	263340	1856950
1242	263559	1856788
1243	263764	1856529
1244	263981	1856348
1245	264208	1856241
1246	264416	1856002
1247	264620	1855735
1248	264835	1855542
1249	265064	1855448
1250	265292	1855352
1251	265510	1855178
1252	265754	1855191
1253	265980	1855077
1254	266190	1854846
1255	266433	1854852
1256	266636	1854575
1257	266845	1854340
1258	267052	1854097
1259	267259	1853845
1260	267518	1853961
1261	267737	1853795
1262	267945	1853558
1263	268160	1853365
1264	268376	1853177
